order_id,order_date,ship_date,Revenue,Profit,Profit_Margin
ORDER_000435,2/24/2011,2/25/2011,9,7.96,88%
ORDER_000436,2/24/2011,2/28/2011,20.8,20.3,98%
ORDER_000437,2/24/2011,2/27/2011,3.3,3.03,92%
ORDER_000438,2/24/2011,2/28/2011,11.2,10.97,98%
ORDER_000439,2/25/2011,2/25/2011,1226,984.67,80%
ORDER_000440,2/25/2011,3/3/2011,13743,13570.68,99%
ORDER_000441,2/25/2011,2/25/2011,788,677.4,86%
ORDER_000442,2/25/2011,2/25/2011,3390,3362.71,99%
ORDER_000443,2/25/2011,2/25/2011,216,193.94,90%
ORDER_000444,2/25/2011,2/28/2011,171,150.9,88%
ORDER_000445,2/25/2011,2/27/2011,588,569.26,97%
ORDER_000446,2/25/2011,1/3/2011,463.998,449.738,97%
ORDER_000447,2/25/2011,2/3/2011,131.8,129.43,98%
ORDER_000448,2/25/2011,2/25/2011,8,5.86,73%
ORDER_000449,2/25/2011,2/3/2011,68.8,66.83,97%
ORDER_000450,2/25/2011,2/27/2011,9,7.87,87%
ORDER_000451,2/25/2011,2/27/2011,7,6.3,90%
ORDER_000452,2/26/2011,2/28/2011,4939.998,4832.528,98%
ORDER_000453,2/26/2011,2/28/2011,4110,4021.61,98%
ORDER_000454,2/26/2011,1/3/2011,860.83,779.2,91%
ORDER_000455,2/26/2011,4/3/2011,3197.8,3158.54,99%
ORDER_000456,2/26/2011,2/3/2011,804,770.7,96%
ORDER_000457,2/26/2011,2/28/2011,237,208.09,88%
ORDER_000458,2/26/2011,2/3/2011,1080,1052.6,97%
ORDER_000459,2/26/2011,2/3/2011,431.4,417.08,97%
ORDER_000460,2/26/2011,2/3/2011,708,698.72,99%
ORDER_000461,2/26/2011,2/3/2011,116,107.8,93%
ORDER_000462,2/26/2011,4/3/2011,359.5,351.76,98%
ORDER_000463,2/26/2011,2/3/2011,59,51.73,88%
ORDER_000464,2/26/2011,2/3/2011,110,105.14,96%
ORDER_000465,2/26/2011,2/28/2011,134,129.26,96%
ORDER_000466,2/26/2011,2/3/2011,141,137.11,97%
ORDER_000467,2/26/2011,2/3/2011,156,152.32,98%
ORDER_000468,2/26/2011,2/3/2011,283.4,280.45,99%
ORDER_000469,2/26/2011,2/3/2011,43.4,41.33,95%
ORDER_000470,2/26/2011,2/3/2011,62.4,60.53,97%
ORDER_000471,2/26/2011,2/28/2011,11,10.35,94%
ORDER_000472,2/27/2011,6/3/2011,5000,4945.3,99%
ORDER_000473,2/28/2011,3/3/2011,2432.5,2196.34,90%
ORDER_000474,2/28/2011,3/3/2011,4009.8,3901.46,97%
ORDER_000475,2/28/2011,2/28/2011,716,651.05,91%
ORDER_000476,2/28/2011,3/3/2011,621.5,560.71,90%
ORDER_000477,2/28/2011,3/3/2011,979.8,928.92,95%
ORDER_000478,2/28/2011,4/3/2011,359.55,340.91,95%
ORDER_000479,2/28/2011,3/3/2011,229.5,213.18,93%
ORDER_000480,2/28/2011,4/3/2011,624.85,617.14,99%
ORDER_000481,2/28/2011,3/3/2011,75.8,72.42,96%
ORDER_000482,2/28/2011,7/3/2011,17.6,15.45,88%
ORDER_000483,3/14/2011,3/17/2011,18419.9,17694.56,96%
ORDER_000484,3/14/2011,3/17/2011,1149.7,1085.85,94%
ORDER_000485,3/14/2011,3/17/2011,459.9,399.58,87%
ORDER_000486,3/14/2011,3/19/2011,4560,4516.44,99%
ORDER_000487,3/14/2011,3/18/2011,219.9,181.59,83%
ORDER_000488,3/14/2011,3/16/2011,1158,1127.22,97%
ORDER_000489,3/14/2011,3/19/2011,757.6,731.57,97%
ORDER_000490,3/14/2011,3/16/2011,129,117.11,91%
ORDER_000491,3/14/2011,3/21/2011,876,866.61,99%
ORDER_000492,3/14/2011,3/17/2011,76,68.59,90%
ORDER_000493,3/14/2011,3/19/2011,996,991.46,100%
ORDER_000494,3/14/2011,3/21/2011,48,43.89,91%
ORDER_000495,3/14/2011,3/19/2011,123.8,119.88,97%
ORDER_000496,3/14/2011,3/18/2011,545.8,542.58,99%
ORDER_000497,3/14/2011,3/19/2011,81,77.93,96%
ORDER_000498,3/14/2011,3/15/2011,34,31.07,91%
ORDER_000499,3/14/2011,3/19/2011,244.6,241.91,99%
ORDER_000500,3/14/2011,3/19/2011,131.8,129.19,98%
ORDER_000501,3/14/2011,3/19/2011,42,40.04,95%
ORDER_000502,3/14/2011,3/17/2011,15.8,14.3,91%
ORDER_000503,3/14/2011,3/18/2011,22,20.77,94%
ORDER_000504,3/14/2011,3/18/2011,3,2.6,87%
ORDER_000505,3/14/2011,3/19/2011,42,41.61,99%
ORDER_000506,3/15/2011,3/19/2011,3420,3346.74,98%
ORDER_000507,3/15/2011,3/19/2011,682,636.76,93%
ORDER_000508,3/15/2011,3/15/2011,761.9,726.91,95%
ORDER_000509,3/15/2011,3/19/2011,462,427.36,93%
ORDER_000510,3/15/2011,3/19/2011,395.8,383.36,97%
ORDER_000511,3/15/2011,3/15/2011,191.9,179.8,94%
ORDER_000512,3/15/2011,3/19/2011,142.8,130.77,92%
ORDER_000513,3/15/2011,3/19/2011,330,322.59,98%
ORDER_000514,3/15/2011,3/19/2011,335.55,329.42,98%
ORDER_000515,3/15/2011,3/19/2011,171.3,166.29,97%
ORDER_000516,3/15/2011,3/19/2011,137.8,133.23,97%
ORDER_000517,3/15/2011,3/21/2011,900,895.89,100%
ORDER_000518,3/15/2011,3/15/2011,57.9,55.9,97%
ORDER_000519,3/15/2011,3/15/2011,47.9,46.3,97%
ORDER_000520,3/15/2011,3/15/2011,10.9,9.48,87%
ORDER_000521,3/15/2011,3/19/2011,20.3,19.72,97%
ORDER_000522,3/16/2011,3/21/2011,943.8,883.63,94%
ORDER_000523,3/16/2011,3/21/2011,450,417.93,93%
ORDER_000524,3/16/2011,3/16/2011,300,280.42,93%
ORDER_000525,3/16/2011,3/22/2011,954,938.02,98%
ORDER_000526,3/16/2011,3/18/2011,533.3,521.91,98%
ORDER_000527,3/16/2011,3/21/2011,166,156.43,94%
ORDER_000528,3/16/2011,3/20/2011,140.9,136.08,97%
ORDER_000529,3/16/2011,3/20/2011,127.3,124.16,98%
ORDER_000530,3/16/2011,3/18/2011,3.3,2.61,79%
ORDER_000531,3/17/2011,3/21/2011,11059.6,10958.46,99%
ORDER_000532,3/17/2011,3/21/2011,4287.6,4206.66,98%
ORDER_000533,3/17/2011,3/18/2011,696,649.61,93%
ORDER_000534,3/17/2011,3/21/2011,1841.6,1799.03,98%
ORDER_000535,3/17/2011,3/20/2011,761.8,734.7,96%
ORDER_000536,3/17/2011,3/18/2011,174,154.22,89%
ORDER_000537,3/17/2011,3/20/2011,73,54.69,75%
ORDER_000538,3/17/2011,3/23/2011,404.9,399.46,99%
ORDER_000539,3/17/2011,3/21/2011,172,167.81,98%
ORDER_000540,3/17/2011,3/24/2011,188,183.9,98%
ORDER_000541,3/17/2011,3/24/2011,530,526.08,99%
ORDER_000542,3/17/2011,3/21/2011,620,616.3,99%
ORDER_000543,3/17/2011,3/21/2011,245,241.39,99%
ORDER_000544,3/17/2011,3/24/2011,329,325.49,99%
ORDER_000545,3/17/2011,3/24/2011,216,212.94,99%
ORDER_000546,3/17/2011,3/21/2011,60,57.89,96%
ORDER_000547,3/17/2011,3/21/2011,99,97.19,98%
ORDER_000548,3/17/2011,3/23/2011,63,61.32,97%
ORDER_000549,3/17/2011,3/17/2011,47.8,46.47,97%
ORDER_000550,3/17/2011,3/17/2011,7.8,6.67,86%
ORDER_000551,3/17/2011,3/21/2011,26,24.96,96%
ORDER_000552,3/17/2011,3/24/2011,120,119.1,99%
ORDER_000553,3/17/2011,3/21/2011,64,63.17,99%
ORDER_000554,3/17/2011,3/17/2011,4.8,4,83%
ORDER_000555,3/17/2011,3/21/2011,33,32.26,98%
ORDER_000556,3/18/2011,3/21/2011,11979.85,11761.23,98%
ORDER_000557,3/18/2011,3/24/2011,12992,12898.1,99%
ORDER_000558,3/18/2011,3/24/2011,5119.8,5030.39,98%
ORDER_000559,3/18/2011,3/22/2011,4886.85,4806.79,98%
ORDER_000560,3/18/2011,3/23/2011,3283.5,3234.35,99%
ORDER_000561,3/18/2011,3/23/2011,2384,2354.77,99%
ORDER_000562,3/18/2011,3/23/2011,135827.5,135803.21,100%
ORDER_000563,3/18/2011,3/21/2011,703.9,684.67,97%
ORDER_000564,3/18/2011,3/22/2011,711.9,694.5,98%
ORDER_000565,3/18/2011,3/22/2011,137.83,124.96,91%
ORDER_000566,3/18/2011,3/23/2011,365.8,357.7,98%
ORDER_000567,3/18/2011,3/20/2011,171,163.94,96%
ORDER_000568,3/18/2011,3/23/2011,204,198.22,97%
ORDER_000569,3/18/2011,3/25/2011,560,555.31,99%
ORDER_000570,3/18/2011,3/24/2011,222,218.4,98%
ORDER_000571,3/18/2011,3/23/2011,147,143.91,98%
ORDER_000572,3/18/2011,3/23/2011,61.8,59.43,96%
ORDER_000573,3/18/2011,3/23/2011,56.8,55,97%
ORDER_000574,3/18/2011,3/23/2011,34,32.64,96%
ORDER_000575,3/18/2011,3/23/2011,83.8,82.47,98%
ORDER_000576,3/18/2011,3/23/2011,27.3,26.32,96%
ORDER_000577,3/18/2011,3/23/2011,23.8,23.58,99%
ORDER_000578,3/19/2011,3/21/2011,971.8,897,92%
ORDER_000579,3/19/2011,3/21/2011,339.8,292.43,86%
ORDER_000580,3/19/2011,3/23/2011,2285.5,2263.34,99%
ORDER_000581,3/19/2011,3/21/2011,77.8,73.86,95%
ORDER_000582,3/19/2011,3/21/2011,59.8,56.67,95%
ORDER_000583,3/19/2011,3/21/2011,47.8,45.5,95%
ORDER_000584,3/19/2011,3/21/2011,14.8,13.69,93%
ORDER_000585,3/19/2011,3/21/2011,169.3,168.36,99%
ORDER_000586,3/21/2011,3/25/2011,24500,24194.71,99%
ORDER_000587,3/21/2011,3/25/2011,20825.83,20690.33,99%
ORDER_000588,3/21/2011,3/25/2011,4686,4598.95,98%
ORDER_000589,3/21/2011,3/23/2011,1349.6,1280.17,95%
ORDER_000590,3/21/2011,3/23/2011,576,506.61,88%
ORDER_000591,3/21/2011,3/22/2011,767.998,706.608,92%
ORDER_000592,3/21/2011,3/27/2011,3734.5,3684.47,99%
ORDER_000593,3/21/2011,3/24/2011,163.6,131.66,80%
ORDER_000594,3/21/2011,3/24/2011,315,286.89,91%
ORDER_000595,3/21/2011,3/26/2011,563.9,538.77,96%
ORDER_000596,3/21/2011,3/25/2011,653.8,636.33,97%
ORDER_000597,3/21/2011,3/22/2011,336,319.9,95%
ORDER_000598,3/21/2011,3/23/2011,112,96.11,86%
ORDER_000599,3/21/2011,3/25/2011,294.8,282.1,96%
ORDER_000600,3/21/2011,3/25/2011,194,182,94%
ORDER_000601,3/21/2011,3/25/2011,186,174.48,94%
ORDER_000602,3/21/2011,3/26/2011,210,198.52,95%
ORDER_000603,3/21/2011,3/26/2011,320,309.47,97%
ORDER_000604,3/21/2011,3/25/2011,369,358.76,97%
ORDER_000605,3/21/2011,3/24/2011,329,318.92,97%
ORDER_000606,3/21/2011,3/26/2011,205.9,196.8,96%
ORDER_000607,3/21/2011,3/23/2011,351.3,343.51,98%
ORDER_000608,3/21/2011,3/25/2011,369,361.78,98%
ORDER_000609,3/21/2011,3/23/2011,302.6,296.59,98%
ORDER_000610,3/21/2011,3/23/2011,209.6,203.64,97%
ORDER_000611,3/21/2011,3/23/2011,48.6,43.13,89%
ORDER_000612,3/21/2011,3/25/2011,98.8,93.72,95%
ORDER_000613,3/21/2011,3/26/2011,396,391.24,99%
ORDER_000614,3/21/2011,3/23/2011,75.6,70.85,94%
ORDER_000615,3/21/2011,3/22/2011,195,191.98,98%
ORDER_000616,3/21/2011,3/25/2011,15.8,13.9,88%
ORDER_000617,3/21/2011,3/23/2011,83.6,81.98,98%
ORDER_000618,3/21/2011,3/25/2011,52,50.48,97%
ORDER_000619,3/21/2011,3/25/2011,70,68.65,98%
ORDER_000620,3/21/2011,3/26/2011,150,149.27,100%
ORDER_000621,3/21/2011,3/25/2011,13.8,13.07,95%
ORDER_000622,3/21/2011,3/26/2011,39.9,39.32,99%
ORDER_000623,3/21/2011,3/25/2011,17.8,17.22,97%
ORDER_000624,3/21/2011,3/26/2011,55,54.67,99%
ORDER_000625,3/21/2011,3/25/2011,36,35.8,99%
ORDER_000626,3/21/2011,3/26/2011,19.3,19.28,100%
ORDER_000627,3/22/2011,3/27/2011,10625,10473.08,99%
ORDER_000628,3/22/2011,3/25/2011,546,481.9,88%
ORDER_000629,3/22/2011,3/26/2011,941.8,906.32,96%
ORDER_000630,3/22/2011,3/27/2011,1596,1569.74,98%
ORDER_000631,3/22/2011,3/28/2011,1969.63,1946.94,99%
ORDER_000632,3/22/2011,3/25/2011,58,37.47,65%
ORDER_000633,3/22/2011,3/27/2011,180,169.03,94%
ORDER_000634,3/22/2011,3/27/2011,594.9,587.23,99%
ORDER_000635,3/22/2011,3/26/2011,254.3,248.69,98%
ORDER_000636,3/22/2011,3/25/2011,81.6,76.47,94%
ORDER_000637,3/22/2011,3/27/2011,120,115.8,97%
ORDER_000638,3/22/2011,3/26/2011,221.8,218.78,99%
ORDER_000639,3/22/2011,3/27/2011,44,41.32,94%
ORDER_000640,3/22/2011,3/22/2011,32,29.42,92%
ORDER_000641,3/22/2011,3/26/2011,78,75.93,97%
ORDER_000642,3/22/2011,3/26/2011,31.3,30.97,99%
ORDER_000643,3/23/2011,3/26/2011,3629.8,3550.53,98%
ORDER_000644,3/23/2011,3/25/2011,2052,1989.6,97%
ORDER_000645,3/23/2011,3/27/2011,5390,5333.9,99%
ORDER_000646,3/23/2011,3/26/2011,1088.83,1045.2,96%
ORDER_000647,3/23/2011,3/28/2011,1523.65,1483.81,97%
ORDER_000648,3/23/2011,3/28/2011,536,497.67,93%
ORDER_000649,3/23/2011,3/26/2011,660,625.38,95%
ORDER_000650,3/23/2011,3/29/2011,833.8,807.7,97%
ORDER_000651,3/23/2011,3/29/2011,1203.9,1179.12,98%
ORDER_000652,3/23/2011,3/26/2011,136.93,114.38,84%
ORDER_000653,3/23/2011,3/29/2011,163.4,142.97,87%
ORDER_000654,3/23/2011,3/27/2011,772,756.7,98%
ORDER_000655,3/23/2011,3/27/2011,124,114.41,92%
ORDER_000656,3/23/2011,3/26/2011,95.53,87.11,91%
ORDER_000657,3/23/2011,3/26/2011,175.83,168.25,96%
ORDER_000658,3/23/2011,3/25/2011,118,111.77,95%
ORDER_000659,3/23/2011,3/29/2011,86.9,84.46,97%
ORDER_000660,3/23/2011,3/29/2011,37.4,35.6,95%
ORDER_000661,3/23/2011,3/26/2011,824.83,823.65,100%
ORDER_000662,3/23/2011,3/29/2011,17.4,16.56,95%
ORDER_000663,3/23/2011,3/29/2011,32.9,32.19,98%
ORDER_000664,3/23/2011,3/26/2011,29.8,29.67,100%
ORDER_000665,3/24/2011,3/27/2011,4077,3981.19,98%
ORDER_000666,3/24/2011,3/27/2011,491.85,400.89,82%
ORDER_000667,3/24/2011,3/27/2011,760,711.84,94%
ORDER_000668,3/24/2011,3/27/2011,459.9,411.94,90%
ORDER_000669,3/24/2011,3/26/2011,218,192.42,88%
ORDER_000670,3/24/2011,3/26/2011,165,154.79,94%
ORDER_000671,3/24/2011,3/26/2011,62,54.17,87%
ORDER_000672,3/24/2011,3/29/2011,80,74.27,93%
ORDER_000673,3/24/2011,3/24/2011,25.5,22.7,89%
ORDER_000674,3/24/2011,3/28/2011,125,123.15,99%
ORDER_000675,3/24/2011,3/30/2011,59.9,58.58,98%
ORDER_000676,3/25/2011,3/26/2011,1239,1124.34,91%
ORDER_000677,3/25/2011,3/31/2011,9778.998,9680.618,99%
ORDER_000678,3/25/2011,3/26/2011,382,295.35,77%
ORDER_000679,3/25/2011,3/27/2011,447,387.64,87%
ORDER_000680,3/25/2011,1/4/2011,2568.9,2538.47,99%
ORDER_000681,3/25/2011,3/26/2011,122,105.15,86%
ORDER_000682,3/25/2011,3/27/2011,495,482.74,98%
ORDER_000683,3/25/2011,3/28/2011,110,99.99,91%
ORDER_000684,3/25/2011,3/29/2011,496.53,488.41,98%
ORDER_000685,3/25/2011,3/30/2011,83.5,76.84,92%
ORDER_000686,3/25/2011,3/26/2011,29,24.21,83%
ORDER_000687,3/25/2011,3/28/2011,26,22.54,87%
ORDER_000688,3/25/2011,3/29/2011,188,185.35,99%
ORDER_000689,3/25/2011,3/29/2011,189.73,187.21,99%
ORDER_000690,3/25/2011,3/30/2011,50.5,48.42,96%
ORDER_000691,3/25/2011,3/30/2011,150,147.97,99%
ORDER_000692,3/25/2011,3/30/2011,180,178.05,99%
ORDER_000693,3/25/2011,3/27/2011,29.5,27.61,94%
ORDER_000694,3/25/2011,3/30/2011,49.6,47.82,96%
ORDER_000695,3/25/2011,3/29/2011,75.53,73.98,98%
ORDER_000696,3/25/2011,3/30/2011,30,28.65,96%
ORDER_000697,3/25/2011,3/27/2011,6.5,5.32,82%
ORDER_000698,3/25/2011,3/30/2011,14,13.54,97%
ORDER_000699,3/25/2011,3/25/2011,8.9,8.53,96%
ORDER_000700,3/26/2011,3/28/2011,1652.9,1614.57,98%
ORDER_000701,3/26/2011,1/4/2011,276,259.38,94%
ORDER_000702,3/26/2011,3/30/2011,198,192.32,97%
ORDER_000703,3/26/2011,3/31/2011,57.8,52.14,90%
ORDER_000704,3/26/2011,1/4/2011,544,539.67,99%
ORDER_000705,3/26/2011,3/31/2011,111.8,108.46,97%
ORDER_000706,3/26/2011,3/30/2011,95,92.26,97%
ORDER_000707,3/26/2011,3/31/2011,6,5.81,97%
ORDER_000708,3/27/2011,3/31/2011,42,39.93,95%
ORDER_000709,3/27/2011,3/31/2011,8.9,8.01,90%
ORDER_000710,3/28/2011,2/4/2011,4740,4631.2,98%
ORDER_000711,3/28/2011,1/4/2011,905.8,845.47,93%
ORDER_000712,3/28/2011,2/4/2011,1972,1921.45,97%
ORDER_000713,3/28/2011,2/4/2011,927,898.72,97%
ORDER_000714,3/28/2011,1/4/2011,779.998,754.448,97%
ORDER_000715,3/28/2011,2/4/2011,1435,1421.09,99%
ORDER_000716,3/28/2011,3/29/2011,202,188.42,93%
ORDER_000717,3/28/2011,3/29/2011,143,130.92,92%
ORDER_000718,3/28/2011,3/4/2011,330.6,321.2,97%
ORDER_000719,3/28/2011,2/4/2011,756,747.38,99%
ORDER_000720,3/28/2011,2/4/2011,504,496.41,98%
ORDER_000721,3/28/2011,1/4/2011,465,458.3,99%
ORDER_000722,3/28/2011,2/4/2011,200,195.97,98%
ORDER_000723,3/28/2011,2/4/2011,840,836.83,100%
ORDER_000724,3/28/2011,2/4/2011,28,24.89,89%
ORDER_000725,3/28/2011,2/4/2011,155.4,152.81,98%
ORDER_000726,3/28/2011,2/4/2011,60,57.68,96%
ORDER_000727,3/28/2011,2/4/2011,65.5,63.9,98%
ORDER_000728,3/28/2011,1/4/2011,47.6,46.21,97%
ORDER_000729,3/28/2011,2/4/2011,120,118.79,99%
ORDER_000730,3/28/2011,2/4/2011,135,133.79,99%
ORDER_000731,3/28/2011,2/4/2011,42,40.96,98%
ORDER_000732,3/28/2011,2/4/2011,22,21.26,97%
ORDER_000733,3/28/2011,2/4/2011,18,17.27,96%
ORDER_000734,3/28/2011,2/4/2011,24,23.45,98%
ORDER_000735,3/28/2011,2/4/2011,12,11.64,97%
ORDER_000736,3/29/2011,3/30/2011,639,524.64,82%
ORDER_000737,3/29/2011,2/4/2011,2672.7,2616.72,98%
ORDER_000738,3/29/2011,3/31/2011,170,137.54,81%
ORDER_000739,3/29/2011,2/4/2011,1959.6,1933.71,99%
ORDER_000740,3/29/2011,2/4/2011,1566,1542.57,99%
ORDER_000741,3/29/2011,3/31/2011,219.83,209.19,95%
ORDER_000742,3/29/2011,2/4/2011,1099.6,1090.57,99%
ORDER_000743,3/29/2011,3/30/2011,76,68.27,90%
ORDER_000744,3/29/2011,3/30/2011,680,673.17,99%
ORDER_000745,3/29/2011,2/4/2011,28,24.48,87%
ORDER_000746,3/29/2011,3/31/2011,5,3.81,76%
ORDER_000747,3/29/2011,2/4/2011,94.6,93.83,99%
ORDER_000748,3/29/2011,4/4/2011,15.5,14.92,96%
ORDER_000749,3/30/2011,3/4/2011,3644.9,3548.91,97%
ORDER_000750,3/30/2011,1/4/2011,1763.8,1669,95%
ORDER_000751,3/30/2011,1/4/2011,888.7,835.06,94%
ORDER_000752,3/30/2011,2/4/2011,332,280.12,84%
ORDER_000753,3/30/2011,3/4/2011,1391.75,1340.85,96%
ORDER_000754,3/30/2011,1/4/2011,1679.8,1634.28,97%
ORDER_000755,3/30/2011,3/4/2011,1170,1129.58,97%
ORDER_000756,3/30/2011,3/4/2011,570,531.93,93%
ORDER_000757,3/30/2011,3/4/2011,233.75,201.74,86%
ORDER_000758,3/30/2011,2/4/2011,832,801,96%
ORDER_000759,3/30/2011,3/4/2011,2304.75,2276.3,99%
ORDER_000760,3/30/2011,3/4/2011,1355.75,1334,98%
ORDER_000761,3/30/2011,4/4/2011,411.85,394.44,96%
ORDER_000762,3/30/2011,3/4/2011,495.65,479.82,97%
ORDER_000763,3/30/2011,6/4/2011,2834,2819.86,100%
ORDER_000764,3/30/2011,1/4/2011,381,368.02,97%
ORDER_000765,3/30/2011,5/4/2011,258,249.81,97%
ORDER_000766,3/30/2011,3/4/2011,371.55,365.59,98%
ORDER_000767,3/30/2011,5/4/2011,329.53,324.1,98%
ORDER_000768,3/30/2011,2/4/2011,88,82.65,94%
ORDER_000769,3/30/2011,3/4/2011,254.9,249.78,98%
ORDER_000770,3/30/2011,3/4/2011,149.55,145.9,98%
ORDER_000771,3/30/2011,3/4/2011,85.75,82.36,96%
ORDER_000772,3/30/2011,4/4/2011,132,128.7,98%
ORDER_000773,3/30/2011,5/4/2011,89.53,87.28,97%
ORDER_000774,3/30/2011,3/4/2011,23.55,21.75,92%
ORDER_000775,3/30/2011,3/4/2011,250,248.42,99%
ORDER_000776,3/30/2011,6/4/2011,66,64.81,98%
ORDER_000777,3/30/2011,3/31/2011,55,53.97,98%
ORDER_000778,3/30/2011,2/4/2011,16,15.31,96%
ORDER_000779,3/30/2011,1/4/2011,6.3,5.62,89%
ORDER_000780,3/30/2011,4/4/2011,48,47.78,100%
ORDER_000781,3/31/2011,4/4/2011,15744,15384.72,98%
ORDER_000782,3/31/2011,3/31/2011,1648,1447.91,88%
ORDER_000783,3/31/2011,3/31/2011,7874.8,7728.86,98%
ORDER_000784,3/31/2011,2/4/2011,1232,1152.53,94%
ORDER_000785,3/31/2011,4/4/2011,846,784.19,93%
ORDER_000786,3/31/2011,5/4/2011,1347.8,1292.84,96%
ORDER_000787,3/31/2011,6/4/2011,672,630.08,94%
ORDER_000788,3/31/2011,4/4/2011,281.4,254.5,90%
ORDER_000789,3/31/2011,3/31/2011,124,108.05,87%
ORDER_000790,3/31/2011,4/4/2011,159.8,150.77,94%
ORDER_000791,3/31/2011,2/4/2011,50,42.42,85%
ORDER_000792,3/31/2011,4/4/2011,445.9,438.49,98%
ORDER_000793,3/31/2011,4/4/2011,220,214.37,97%
ORDER_000794,3/31/2011,2/4/2011,384,379.23,99%
ORDER_000795,3/31/2011,2/4/2011,256,251.41,98%
ORDER_000796,3/31/2011,4/4/2011,102,98.23,96%
ORDER_000797,3/31/2011,4/4/2011,93.9,90.24,96%
ORDER_000798,3/31/2011,3/31/2011,64.3,60.75,94%
ORDER_000799,3/31/2011,6/4/2011,69,65.64,95%
ORDER_000800,3/31/2011,5/4/2011,106,102.83,97%
ORDER_000801,3/31/2011,6/4/2011,79.4,76.62,96%
ORDER_000802,3/31/2011,4/4/2011,42,40.97,98%
ORDER_000803,3/31/2011,4/4/2011,55.2,54.36,98%
ORDER_000804,3/31/2011,3/31/2011,7.8,7.01,90%
ORDER_000805,3/31/2011,2/4/2011,16,15.24,95%
ORDER_000806,3/31/2011,2/4/2011,7,6.52,93%
ORDER_000807,3/31/2011,4/4/2011,1.3,1.13,87%
ORDER_000808,3/31/2011,3/31/2011,0.3,0.2,67%
ORDER_000809,4/13/2011,4/17/2011,5099.3,5060.43,99%
ORDER_000810,4/13/2011,4/13/2011,1656,1627.32,98%
ORDER_000811,4/13/2011,4/17/2011,1409.93,1385.07,98%
ORDER_000812,4/13/2011,4/15/2011,232,210.1,91%
ORDER_000813,4/13/2011,4/15/2011,193.8,176.01,91%
ORDER_000814,4/13/2011,4/19/2011,385.9,374.62,97%
ORDER_000815,4/13/2011,4/19/2011,2235.9,2224.68,99%
ORDER_000816,4/13/2011,4/13/2011,384,373.19,97%
ORDER_000817,4/13/2011,4/17/2011,863.6,853.17,99%
ORDER_000818,4/13/2011,4/15/2011,200,190.73,95%
ORDER_000819,4/13/2011,4/17/2011,215.73,208.67,97%
ORDER_000820,4/13/2011,4/15/2011,167.8,160.86,96%
ORDER_000821,4/13/2011,4/15/2011,43,36.73,85%
ORDER_000822,4/13/2011,4/13/2011,280,274.07,98%
ORDER_000823,4/13/2011,4/19/2011,809.9,805.08,99%
ORDER_000824,4/13/2011,4/18/2011,128,123.21,96%
ORDER_000825,4/13/2011,4/19/2011,47.9,43.49,91%
ORDER_000826,4/13/2011,4/13/2011,50,46.94,94%
ORDER_000827,4/13/2011,4/18/2011,76,73.51,97%
ORDER_000828,4/13/2011,4/17/2011,55.73,54.32,97%
ORDER_000829,4/13/2011,4/15/2011,17,15.67,92%
ORDER_000830,4/13/2011,4/13/2011,18,16.8,93%
ORDER_000831,4/13/2011,4/17/2011,71.8,70.66,98%
ORDER_000832,4/13/2011,4/18/2011,24,23.45,98%
ORDER_000833,4/13/2011,4/17/2011,402.8,402.32,100%
ORDER_000834,4/13/2011,4/15/2011,10,9.65,97%
ORDER_000835,4/13/2011,4/17/2011,8.53,8.26,97%
ORDER_000836,4/14/2011,4/19/2011,3246,3153.06,97%
ORDER_000837,4/14/2011,4/18/2011,1250,1162.07,93%
ORDER_000838,4/14/2011,4/17/2011,2879.9,2804.03,97%
ORDER_000839,4/14/2011,4/21/2011,5534.9,5481.47,99%
ORDER_000840,4/14/2011,4/19/2011,750,705.09,94%
ORDER_000841,4/14/2011,4/19/2011,895,867.79,97%
ORDER_000842,4/14/2011,4/17/2011,695.9,674.58,97%
ORDER_000843,4/14/2011,4/14/2011,424,403.05,95%
ORDER_000844,4/14/2011,4/18/2011,1183,1162.69,98%
ORDER_000845,4/14/2011,4/19/2011,1191,1173.8,99%
ORDER_000846,4/14/2011,4/19/2011,226,213.93,95%
ORDER_000847,4/14/2011,4/19/2011,194,182.41,94%
ORDER_000848,4/14/2011,4/19/2011,144,133.79,93%
ORDER_000849,4/14/2011,4/14/2011,112,104.14,93%
ORDER_000850,4/14/2011,4/19/2011,516,508.96,99%
ORDER_000851,4/14/2011,4/19/2011,232,225.11,97%
ORDER_000852,4/14/2011,4/20/2011,61.3,55.02,90%
ORDER_000853,4/14/2011,4/19/2011,116,111.62,96%
ORDER_000854,4/14/2011,4/14/2011,11046,11043.03,100%
ORDER_000855,4/14/2011,4/19/2011,44,41.16,94%
ORDER_000856,4/14/2011,4/20/2011,124,121.46,98%
ORDER_000857,4/14/2011,4/20/2011,46,43.84,95%
ORDER_000858,4/14/2011,4/19/2011,51,48.91,96%
ORDER_000859,4/14/2011,4/19/2011,24,22.39,93%
ORDER_000860,4/14/2011,4/20/2011,8,6.69,84%
ORDER_000861,4/14/2011,4/19/2011,38,36.82,97%
ORDER_000862,4/14/2011,4/20/2011,1.3,1.22,94%
ORDER_000863,4/15/2011,4/16/2011,2016,1950.64,97%
ORDER_000864,4/15/2011,4/15/2011,752,699.21,93%
ORDER_000865,4/15/2011,4/17/2011,195.6,157.45,80%
ORDER_000866,4/15/2011,4/18/2011,194,166.8,86%
ORDER_000867,4/15/2011,4/18/2011,332,306.72,92%
